29.4927406311,47.2695732117,2016-07-03 15:59:38.632834
-66.262802124,27.1797142029,2016-07-03 16:32:59.413560
-60.8807106018,27.1908378601,2016-07-03 17:06:20.403622
-60.8807106018,27.1908378601,2016-07-03 17:39:41.374780
-54.9661140442,27.0907402039,2016-07-03 18:13:02.243609
-56.3544273376,27.1241054535,2016-07-03 18:46:23.213541
30.0632781982,45.6457748413,2016-07-03 19:19:44.037655
29.8350639343,44.8635368347,2016-07-03 19:53:04.845724
29.7399749756,45.330657959,2016-07-03 20:26:27.818264
29.5307769775,43.6141738892,2016-07-03 20:59:48.818379
29.9681892395,44.5558319092,2016-07-03 21:33:11.607581
-53.8440513611,27.0907402039,2016-07-03 22:06:32.610397
-53.8440513611,27.0907402039,2016-07-03 22:39:53.544212
-53.8440513611,27.0907402039,2016-07-03 23:13:14.415389
-55.0612068176,27.1574707031,2016-07-03 23:46:35.338981
29.4927406311,45.579044342,2016-07-04 00:19:56.372768
29.4927406311,45.6198272705,2016-07-04 00:53:18.377597
29.074344635,44.826461792,2016-07-04 01:26:39.295386
29.1504173279,45.0303649902,2016-07-04 01:59:59.965355
29.0553264618,45.0933876038,2016-07-04 02:33:29.278603
28.9602355957,45.3640213013,2016-07-04 03:06:50.205510
29.2645244598,47.3363037109,2016-07-04 03:40:10.972825
29.1504173279,46.2055778503,2016-07-04 04:13:31.818360
28.865146637,46.1610908508,2016-07-04 04:46:52.818363
29.1313972473,46.1685028076,2016-07-04 05:20:13.605368
29.2645244598,45.4122161865,2016-07-04 05:53:34.415379
29.6639022827,46.8580627441,2016-07-04 06:26:55.374185
29.7970275879,46.9692840576,2016-07-04 07:00:16.175407
29.8731002808,47.2362060547,2016-07-04 07:33:37.075578
29.8731002808,47.2362060547,2016-07-04 08:06:58.894491
-68.8872833252,27.1129837036,2016-07-04 08:40:19.643624
30.0252437592,48.0925941467,2016-07-04 09:13:40.691131
30.0252437592,48.0925941467,2016-07-04 09:47:01.516026
30.0252437592,47.3993301392,2016-07-04 10:20:22.302066
30.2724761963,47.1472320557,2016-07-04 10:53:43.508700
30.2724761963,47.1472320557,2016-07-04 11:27:04.262905
30.3105125427,48.0369873047,2016-07-04 12:00:26.872292
30.1393508911,48.277961731,2016-07-04 12:33:47.664520
30.1203346252,48.9749298096,2016-07-04 13:07:08.424799
30.2534599304,48.4002990723,2016-07-04 13:40:29.187495
30.1393508911,47.9739608765,2016-07-04 14:13:50.920178
30.1393508911,47.9739608765,2016-07-04 14:47:11.682923
30.1393508911,47.9739608765,2016-07-04 15:20:32.674198
-71.1123809814,27.079618454,2016-07-04 15:53:53.789042
30.215423584,49.189956665,2016-07-04 16:27:14.813227
30.3865852356,49.2233200073,2016-07-04 17:00:35.640229
30.424621582,48.6153259277,2016-07-04 17:33:56.461049
30.424621582,48.6153259277,2016-07-04 18:07:17.224179
30.424621582,49.4160995483,2016-07-04 18:40:38.337612
30.3865852356,48.1667404175,2016-07-04 19:14:00.173891
30.3485488892,48.9081993103,2016-07-04 19:47:22.121363
30.3485488892,48.9081993103,2016-07-04 20:20:43.044155
30.2914962769,48.4781532288,2016-07-04 20:54:04.005377
30.1013145447,48.2964935303,2016-07-04 21:27:24.959788
30.1583690643,48.6042022705,2016-07-04 22:00:45.820592
29.4547042847,49.3975639343,2016-07-04 22:34:07.953228
29.3786315918,48.1000061035,2016-07-04 23:07:28.820472
-73.242401123,27.3168849945,2016-07-04 23:40:49.853556
28.6369304657,48.7487869263,2016-07-05 00:14:10.855218
28.9412193298,47.8664474487,2016-07-05 00:47:31.605379
28.9412193298,47.8664474487,2016-07-05 01:20:54.354232
28.9412193298,47.8664474487,2016-07-05 01:54:16.325685
29.4547042847,48.3298606873,2016-07-05 02:27:38.216616
28.7890739441,49.6237106323,2016-07-05 03:00:59.105345
29.1504173279,48.841468811,2016-07-05 03:34:19.855374
29.8921165466,48.1296691895,2016-07-05 04:07:40.849125
30.1773872375,48.5708351135,2016-07-05 04:41:01.605364
-71.6639099121,27.1055698395,2016-07-05 05:14:22.463545
-74.2313232422,27.0944480896,2016-07-05 05:47:43.393508
30.1203346252,48.8155174255,2016-07-05 06:21:04.413936
30.1773872375,47.6736679077,2016-07-05 06:54:25.330202
30.215423584,47.1731834412,2016-07-05 07:27:46.385943
30.1964054108,47.7663497925,2016-07-05 08:01:07.573964
30.1583690643,47.8516197205,2016-07-05 08:34:28.346122
29.6448841095,46.9062576294,2016-07-05 09:07:49.215370
30.0632781982,46.9285011292,2016-07-05 09:41:10.051530
30.1203346252,48.0518112183,2016-07-05 10:14:30.816963
30.1964054108,48.0073242188,2016-07-05 10:47:51.575421
30.1964054108,48.0073242188,2016-07-05 11:21:12.522819
30.0822982788,48.8192253113,2016-07-05 11:54:33.427651
30.3675670624,47.7404022217,2016-07-05 12:27:54.595341
30.5006942749,47.6254730225,2016-07-05 13:01:15.431057
30.5006942749,47.6254730225,2016-07-05 13:34:36.336249
30.3865852356,47.4549407959,2016-07-05 14:07:57.155377
30.3105125427,48.2297668457,2016-07-05 14:41:17.935382
30.538728714,47.6217651367,2016-07-05 15:14:38.818271
30.6908721924,48.003616333,2016-07-05 15:48:00.915422
30.4056034088,47.4957199097,2016-07-05 16:21:28.212553
30.4816741943,47.3844985962,2016-07-05 16:54:48.985767
30.5197105408,47.4883041382,2016-07-05 17:28:09.760640
30.7669448853,47.5550384521,2016-07-05 18:01:30.527849
30.6718559265,47.7255706787,2016-07-05 18:34:51.465560
30.9761428833,47.1286964417,2016-07-05 19:08:12.244827
30.9190883636,47.1249885559,2016-07-05 19:41:33.125440
30.9381065369,47.2139663696,2016-07-05 20:14:54.512814
30.9761428833,46.9729919434,2016-07-05 20:48:15.274566
30.9571247101,47.1620635986,2016-07-05 21:21:35.995325
30.862033844,47.3363037109,2016-07-05 21:54:56.818363
31.1092681885,46.6467475891,2016-07-05 22:28:17.541750
30.9190883636,47.2362060547,2016-07-05 23:01:38.265433
